2003
41,"Linas Kleiza
Small Forward |
2010-2013 (FA: 2013)",25,4,"$18,800,000","$4,700,000",-,2005
42,"Marvin Williams
Power Forward |
2005-2008 (FA: 2009)
Originally signed w/ ATL",18,4,"$18,160,543","$4,540,136",-,2005
43,"Hakim Warrick
Power Forward |
2010-2013 (FA: 2014)
Originally signed w/ PHX",27,4,"$18,000,000","$4,500,000",-,2005
44,"C.J. Miles
Small Forward |
2014-2017 (FA: 2018)
Originally signed w/ IND",27,4,"$17,955,350","$4,488,838",-,2005
45,"Ronny Turiaf
Center |
2008-2011 (FA: 2012)
Originally signed w/ GSW",25,4,"$17,000,000","$4,250,000",-,2005
46,"Deron Williams
Point Guard |
2005-2008 (FA: 0)
Originally signed w/ UTH",20,4,"$16,316,529","$4,079,132",-,2005
47,"Brandon Bass
Power Forward |
2009-2011 (FA: 2012)
Originally signed w/ ORL",23,4,"$16,000,000","$4,000,000","$2,000,000",2005
47,"Ian Mahinmi
Center |
2012-2015 (FA: 2016)
Originally signed w/ DAL",25,4,"$16,000,000","$4,000,000",-,2005
49,"Louis Williams
Shooting Guard |
2012-2014 (FA: 2015)
Originally signed w/ ATL",25,3,"$15,675,000","$5,225,000",-,2005
50,"Raymond Felton
Point Guard |
2012-2015 (FA: 2016)
Originally signed w/ POR",27,4,"$14,861,532","$3,715,383",-,2005
51,"C.J. Miles
Small Forward |
2008-2011 (FA: 2012)
Originally signed w/ UTH",21,4,"$14,800,000","$3,700,000",-,2005
52,"Chris Paul
Point Guard |
2005-2008 (FA: 0)
Originally signed w/ NOH",19,4,"$14,714,549","$3,678,637",-,2005
53,"Raymond Felton
Point Guard |
2010-2011 (FA: 2012)
Originally signed w/ DEN",25,2,"$14,560,000","$7,280,000",-,2005
54,"Marvin Williams
Power Forward |
2014-2015 (FA: 2016)
Originally signed w/ CHA",28,2,"$14,000,000","$7,000,000",-,2005
55,"Raymond Felton
Point Guard |
2005-2008 (FA: 2009)
Originally signed w/ CHA",20,4,"$13,331,356","$3,332,839",-,2005
56,"Martell Webster
Small Forward |
2005-2008 (FA: 0)
Originally signed w/ POR",18,4,"$12,111,493","$3,027,873",-,2005
57,"Charlie Villanueva
Power Forward |
2005-2008 (FA: 2009)
Originally signed w/ TOR",20,4,"$11,061,810","$2,765,453",-,2005
58,"Amir Johnson
Center |
2007-2009 (FA: 2010)
Originally signed w/ DET",20,3,"$11,000,000","$3,666,667",-,2005
58,"Amir Johnson
Center |
2017-2017 (FA: 2018)",30,1,"$11,000,000","$11,000,000",-,2005
58,"Deron Williams
Point Guard |
2015-2016 (FA: 2017)
Originally signed w/ BKN",31,2,"$11,000,000","$5,500,000",-,2005
61,"Gerald Green
Shooting Guard |
2012-2014 (FA: 2015)
Originally signed w/ IND",26,3,"$10,500,000","$3,500,000",-,2005
62,"Channing Frye
Power Forward |
2005-2008 (FA: 2009)
Originally signed w/ PHX",21,4,"$10,138,889","$2,534,722",-,2005
63,"Johan Petro
Center |
2010-2012 (FA: 2013)
Originally signed w/ NJN",24,3,"$10,000,000","$3,333,333",-,2005
63,"Deron Williams
Point Guard |
2016-2016 (FA: 2017)
Originally signed w/ DAL",32,1,"$10,000,000","$10,000,000",-,2005
65,"Ike Diogu
Power Forward |
2005-2008 (FA: 2009)
Originally signed w/ GSW",21,4,"$9,324,543","$2,331,136",-,2005
66,"Andrew Bynum
Center |
2005-2008 (FA: 0)
Originally signed w/ LAL",17,4,"$8,860,440","$2,215,110",-,2005
67,"Ryan Gomes
Small Forward |
2010-2011 (FA: 2012)
Originally signed w/ LAC",27,2,"$8,000,000","$4,000,000",-,2005
68,"Rashad McCants
Shooting Guard |
2005-2008 (FA: 2010)",20,4,"$7,581,406","$1,895,352",-,2005
69,"Ryan Gomes
Small Forward |
2008-2009 (FA: 2010)
Originally signed w/ MIN",25,2,"$7,517,500","$3,758,750",-,2005
70,"David Lee
Power Forward |
2009-2009 (FA: 2010)
Originally signed w/ NYK",26,1,"$7,000,000","$7,000,000",-,2005
71,"Ersan Ilyasova
Power Forward |
2009-2011 (FA: 2012)",21,3,"$6,961,500","$2,320,500",-,2005
72,"Joey Graham
Small Forward |
2005-2008 (FA: 2009)
Originally signed w/ TOR",-,4,"$6,926,624","$1,731,656",-,2005
73,"Danny Granger
Small Forward |
2005-2008 (FA: 2009)
Originally signed w/ IND",21,4,"$6,583,325","$1,645,831",-,2005
74,"Brandon Bass
Power Forward |
2015-2016 (FA: 2017)
Originally signed w/ LAL",30,2,"$6,135,000","$3,067,500",-,2005
75,"Ersan Ilyasova
Power Forward |
2017-2017 (FA: 2018)
Originally signed w/ ATL",30,1,"$6,000,000","$6,000,000",-,2005
76,"Nate Robinson
Point Guard |
2005-2008 (FA: 2009)
Originally signed w/ NYK",20,4,"$5,576,499","$1,394,125",-,2005
77,"Raymond Felton
Point Guard |
2009-2009 (FA: 2010)
Originally signed w/ CHA",25,1,"$5,501,196","$5,501,196",-,2005
78,"Jarrett Jack
Point Guard |
2005-2008 (FA: 2009)
Originally signed w/ POR",21,4,"$5,416,623","$1,354,156",-,2005
79,"Francisco Garcia
Shooting Guard |
2005-2008 (FA: 2009)
Originally signed w/ SAC",23,5,"$5,261,254","$1,052,251",-,2005
80,"Jason Maxiell
Power Forward |
2013-2013 (FA: 2014)
Originally signed w/ ORL",30,2,"$5,000,000","$2,500,000",-,2005
81,"Johan Petro
Center |
2005-2008 (FA: 2009)
Originally signed w/ SEA",19,4,"$4,960,413","$1,240,103",-,2005
82,"Jason Maxiell
Power Forward |
2005-2008 (FA: 0)",21,4,"$4,798,012","$1,199,503",-,2005
83,"Linas Kleiza
Small Forward |
2005-2008 (FA: 2009)
Originally signed w/ DEN",19,4,"$4,660,573","$1,165,143",-,2005
84,"David Lee
Power Forward |
2005-2008 (FA: 2009)
Originally signed w/ NYK",21,4,"$4,566,033","$1,141,508",-,2005
85,"C.J. Miles
Small Forward |
2012-2013 (FA: 2014)
Originally signed w/ CLE",25,2,"$4,450,000","$2,225,000",-,2005
86,"Danny Granger
Small Forward |
2014-2015 (FA: 2016)
Originally signed w/ MIA",31,2,"$4,247,465","$2,123,733",-,2005
87,"Nate Robinson
Point Guard |
2010-2010 (FA: 2011)
Originally signed w/ BOS",25,1,"$4,200,000","$4,200,000",-,2005
88,"Channing Frye
Power Forward |
2009-2009 (FA: 2010)
Originally signed w/ PHX",25,2,"$4,139,200","$2,069,600",-,2005
89,"Nate Robinson
Point Guard |
2013-2014 (FA: 2015)
Originally signed w/ CHI",29,2,"$4,122,720","$2,061,360",-,2005
90,"Gerald Green
Shooting Guard |
2005-2007 (FA: 2008)
Originally signed w/ BOS",18,3,"$4,041,000","$1,347,000",-,2005
91,"Nate Robinson
Point Guard |
2009-2009 (FA: 2010)
Originally signed w/ NYK",25,1,"$4,000,000","$4,000,000",-,2005
92,"David Lee
Power Forward |
2016-2017 (FA: 2018)",33,2,"$3,157,626","$1,578,813",-,2005
93,"Ian Mahinmi
Center |
2007-2009 (FA: 2010)
Originally signed w/ SAS",20,3,"$3,027,600","$1,009,200",-,2005
94,"Ronny Turiaf
Center |
2013-2014 (FA: 2015)
Originally signed w/ MIN",30,2,"$3,000,000","$1,500,000",-,2005
94,"Hakim Warrick
Power Forward |
2009-2009 (FA: 2010)
Originally signed w/ MIL",27,1,"$3,000,000","$3,000,000",-,2005
96,"Andray Blatche
Center |
2013-2013 (FA: 2014)",26,2,"$2,813,110","$1,406,555",-,2005
97,"Francisco Garcia
Shooting Guard |
2013-2013 (FA: 2014)",31,2,"$2,582,786","$1,291,393",-,2005
98,"Gerald Green
Shooting Guard |
2019-2019 (FA: 2020)
Originally signed w/ HOU",33,1,"$2,564,753","$2,564,753",-,2005
99,"Hakim Warrick
Power Forward |
2005-2008 (FA: 2009)
Originally signed w/ MEM",23,2,"$2,482,800","$1,241,400",-,2005
100,"Raymond Felton
Point Guard |
2018-2018 (FA: 2019)",34,1,"$2,393,887","$2,393,887",-,2005
100,"Amir Johnson
Center |
2018-2018 (FA: 2019)",31,1,"$2,393,887","$2,393,887",-,2005
100,"Channing Frye
Power Forward |
2018-2018 (FA: 2019)",35,1,"$2,393,887","$2,393,887",-,2005
100,"Jarrett Jack
Point Guard |
2018-2018 (FA: 2019)",34,1,"$2,393,887","$2,393,887",-,2005
100,"Gerald Green
Shooting Guard |
2018-2018 (FA: 2019)
Originally signed w/ HOU",32,1,"$2,393,887","$2,393,887",-,2005
105,"Gerald Green
Shooting Guard |
2017-2017 (FA: 2018)
Originally signed w/ MIL",31,1,"$2,328,652","$2,328,652",-,2005
105,"Raymond Felton
Point Guard |
2017-2017 (FA: 2018)",33,1,"$2,328,652","$2,328,652",-,2005
105,"Andrew Bogut
Center |
2017-2017 (FA: 2018)
Originally signed w/ LAL",32,1,"$2,328,652","$2,328,652",-,2005
105,"Jarrett Jack
Point Guard |
2017-2017 (FA: 2018)
Originally signed w/ NYK",33,1,"$2,328,652","$2,328,652",-,2005
105,"Martell Webster
Small Forward |
2017-2017 (FA: 2018)",30,1,"$2,328,652","$2,328,652",-,2005
110,"Joey Graham
Small Forward |
2010-2011 (FA: 2012)",-,2,"$2,099,621","$1,049,811",-,2005
111,"David Lee
Power Forward |
2015-2015 (FA: 2016)
Originally signed w/ DAL",32,1,"$2,085,671","$2,085,671",-,2005
112,"Louis Williams
Shooting Guard |
2005-2007 (FA: 2008)
Originally signed w/ PHI",18,3,"$1,884,819","$628,273",-,2005
113,"Monta Ellis
Shooting Guard |
2005-2007 (FA: 2008)
Originally signed w/ GSW",19,3,"$1,883,581","$627,860",-,2005
114,"Ryan Gomes
Small Forward |
2005-2007 (FA: 2008)",22,3,"$1,863,581","$621,194",-,2005
115,"Martell Webster
Small Forward |
2012-2012 (FA: 2013)
Originally signed w/ WAS",25,1,"$1,750,000","$1,750,000",-,2005
116,"Danny Granger
Small Forward |
2013-2013 (FA: 2014)
Originally signed w/ LAC",30,2,"$1,674,261","$837,131",-,2005
117,"Ian Mahinmi
Center |
2010-2011 (FA: 2012)
Originally signed w/ DAL",23,2,"$1,646,488","$823,244",-,2005
118,"Mickael Gelabale
Small Forward |
2006-2007 (FA: 2008)
Originally signed w/ SEA",23,2,"$1,604,000","$802,000",-,2005
119,"Brandon Bass
Power Forward |
2007-2008 (FA: 2009)
Originally signed w/ DAL",22,2,"$1,596,879","$798,440",-,2005
120,"Raymond Felton
Point Guard |
2016-2016 (FA: 2017)
Originally signed w/ LAC",32,1,"$1,551,659","$1,551,659",-,2005
120,"Brandon Bass
Power Forward |
2016-2016 (FA: 2017)",31,1,"$1,551,659","$1,551,659",-,2005
120,"Jarrett Jack
Point Guard |
2016-2016 (FA: 2017)
Originally signed w/ ATL",32,1,"$1,551,659","$1,551,659",-,2005
123,"Charlie Villanueva
Power Forward |
2015-2015 (FA: 2016)",30,1,"$1,499,187","$1,499,187",-,2005
123,"Nate Robinson
Point Guard |
2015-2015 (FA: 2016)",31,1,"$1,499,187","$1,499,187",-,2005
125,"Ronny Turiaf
Center |
2006-2007 (FA: 2008)
Originally signed w/ LAL",23,2,"$1,434,819","$717,410",-,2005
126,"Gerald Green
Shooting Guard |
2016-2016 (FA: 2017)
Originally signed w/ BOS",30,1,"$1,410,598","$1,410,598",-,2005
127,"Gerald Green
Shooting Guard |
2017-2017 (FA: 2018)
Originally signed w/ HOU",31,1,"$1,381,404","$1,381,404",-,2005
128,"Gerald Green
Shooting Guard |
2015-2015 (FA: 2016)
Originally signed w/ MIA",29,1,"$1,356,146","$1,356,146",-,2005
129,"Jason Maxiell
Power Forward |
2014-2014 (FA: 2015)
Originally signed w/ CHA",31,1,"$1,316,809","$1,316,809",-,2005
129,"Charlie Villanueva
Power Forward |
2014-2014 (FA: 2015)",30,1,"$1,316,809","$1,316,809",-,2005
129,"Francisco Garcia
Shooting Guard |
2014-2014 (FA: 2015)",32,1,"$1,316,809","$1,316,809",-,2005
132,"Mickael Gelabale
Small Forward |
2012-2013 (FA: 2014)",28,1,"$1,262,880","$1,262,880",-,2005
133,"Alex Acker
Point Guard |
2005-2005 (FA: 2006)
Originally signed w/ DET",22,2,"$1,237,971","$618,986",-,2005
134,"Ike Diogu
Power Forward |
2013-2013 (FA: 2013)",30,1,"$1,186,459","$1,186,459",-,2005
134,"Ryan Gomes
Small Forward |
2013-2013 (FA: 2014)
Originally signed w/ OKC",30,1,"$1,186,459","$1,186,459",-,2005
136,"Ike Diogu
Power Forward |
2012-2012 (FA: 2012)
Originally signed w/ PHX",29,1,"$1,146,337","$1,146,337",-,2005
136,"Ronny Turiaf
Center |
2012-2012 (FA: 2013)
Originally signed w/ LAC",29,1,"$1,146,337","$1,146,337",-,2005
136,"Nate Robinson
Point Guard |
2012-2012 (FA: 2013)
Originally signed w/ CHI",28,1,"$1,146,337","$1,146,337",-,2005
136,"Andray Blatche
Center |
2012-2012 (FA: 2013)",26,1,"$1,146,337","$1,146,337",-,2005
140,"Marcin Gortat
Center |
2007-2008 (FA: 2009)
Originally signed w/ ORL",23,2,"$1,138,680","$569,340",-,2005
141,"Nate Robinson
Point Guard |
2011-2011 (FA: 2012)
Originally signed w/ GSW",27,1,"$1,069,509","$1,069,509",-,2005
142,"Brandon Bass
Power Forward |
2005-2006 (FA: 2007)
Originally signed w/ NOH",20,2,"$1,062,971","$531,486",-,2005
142,"Amir Johnson
Center |
2005-2006 (FA: 2007)
Originally signed w/ DET",17,2,"$1,062,971","$531,486",-,2005
142,"C.J. Miles
Small Forward |
2005-2006 (FA: 2007)
Originally signed w/ UTH",18,2,"$1,062,971","$531,486",-,2005
142,"Andray Blatche
Center |
2005-2006 (FA: 2007)
Originally signed w/ WAS",18,2,"$1,062,971","$531,486",-,2005
142,"Ersan Ilyasova
Power Forward |
2005-2006 (FA: 2007)",18,2,"$1,062,971","$531,486",-,2005
147,"Andrew Bynum
Center |
2013-2013 (FA: 2014)",26,1,"$1,000,000","$1,000,000",-,2005
148,"Ike Diogu
Power Forward |
2011-2011 (FA: 2012)
Originally signed w/ SAS",28,1,"$992,680","$992,680",-,2005
148,"Von Wafer
Point Guard |
2011-2013 (FA: 2014)",0,1,"$992,680","$992,680",-,2005
150,"Von Wafer
Point Guard |
2010-2010 (FA: 2011)
Originally signed w/ BOS",-,1,"$915,852","$915,852",-,2005
151,"Ike Diogu
Power Forward |
2009-2009 (FA: 2010)
Originally signed w/ NOH",25,1,"$884,881","$884,881",-,2005
151,"Johan Petro
Center |
2009-2009 (FA: 2010)
Originally signed w/ DEN",23,1,"$884,881","$884,881",-,2005
151,"Joey Graham
Small Forward |
2009-2009 (FA: 2010)
Originally signed w/ DEN",-,1,"$884,881","$884,881",-,2005
154,"Gerald Green
Shooting Guard |
2008-2008 (FA: 2009)
Originally signed w/ DAL",22,1,"$854,957","$854,957",-,2005
155,"Von Wafer
Point Guard |
2008-2008 (FA: 2009)
Originally signed w/ HOU",-,1,"$826,269","$826,269",-,2005
156,"Von Wafer
Point Guard |
2007-2007 (FA: 2008)
Originally signed w/ DEN",-,1,"$770,610","$770,610",-,2005
156,"C.J. Miles
Small Forward |
2007-2007 (FA: 2008)
Originally signed w/ UTH",20,1,"$770,610","$770,610",-,2005
158,"Alex Acker
Point Guard |
2008-2008 (FA: 2009)
Originally signed w/ DET",25,1,"$711,517","$711,517",-,2005
159,"Ike Diogu
Power Forward |
2010-2010 (FA: 2011)
Originally signed w/ LAC",26,1,"$608,772","$608,772",-,2005
160,"Ersan Ilyasova
Power Forward |
2017-2017 (FA: 0)
Originally signed w/ PHI",30,1,"$565,718","$565,718",-,2005
161,"Andrew Bogut
Center |
2018-2018 (FA: 2019)",34,1,"$486,892","$486,892",-,2005
162,"Deron Williams
Point Guard |
2016-2016 (FA: 2017)",32,1,"$410,733","$410,733",-,2005
163,"Von Wafer
Point Guard |
2005-2005 (FA: 0)
Originally signed w/ LAL",-,1,"$398,762","$398,762",-,2005
164,"Andrew Bogut
Center |
2016-2016 (FA: 2017)
Originally signed w/ CLE",32,1,"$383,351","$383,351",-,2005
165,"Gerald Green
Shooting Guard |
2011-2011 (FA: 2012)
Originally signed w/ NJN",24,1,"$277,540","$277,540",-,2005
166,"Von Wafer
Point Guard |
2006-2006 (FA: 0)
Originally signed w/ LAC",-,1,"$24,300","$24,300",-,2005
