
478,"Wilson Chandler
Small Forward |
2011-2015 (FA: 2016)
Originally signed w/ DEN",24,5,"$31,720,817","$6,344,163",-
479,"Pau Gasol
Center |
2016-2017 (FA: 2018)
Originally signed w/ SAS",36,2,"$31,697,500","$15,848,750",-
480,"Antoine Walker
Power Forward |
2005-2008 (FA: 2008)
Originally signed w/ BOS",28,4,"$31,670,935","$7,917,734",-
481,"Nick Collison
Power Forward |
2007-2010 (FA: 2011)
Originally signed w/ SEA",26,4,"$31,600,000","$7,900,000",-
482,"Joel Przybilla
Center |
2006-2010 (FA: 2011)
Originally signed w/ POR",26,5,"$31,550,750","$6,310,150",-
483,"Terrence Ross
Shooting Guard |
2016-2018 (FA: 2019)
Originally signed w/ TOR",24,3,"$31,500,000","$10,500,000",-
483,"Mirza Teletovic
Power Forward |
2016-2018 (FA: 2019)",30,3,"$31,500,000","$10,500,000",-
483,"Jeremy Lamb
Shooting Guard |
2019-2021 (FA: 2022)",27,3,"$31,500,000","$10,500,000",-
486,"Grant Hill
Small Forward |
1994-1999 (FA: 2000)
Originally signed w/ DET",21,6,"$31,289,000","$5,214,833",-
487,"Peja Stojakovic
Small Forward |
2001-2005 (FA: 2006)
Originally signed w/ SAC",-,5,"$31,250,000","$6,250,000",-
488,"Marcus Thornton
Shooting Guard |
2011-2014 (FA: 2015)
Originally signed w/ SAC",24,4,"$31,150,000","$7,787,500",-
489,"Dwyane Wade
Shooting Guard |
2014-2015 (FA: 2016)",32,2,"$31,125,000","$15,562,500",-
490,"Cedi Osman
Small Forward |
2020-2023 (FA: 2024)",24,4,"$31,120,000","$7,780,000",-
491,"Kyle Lowry
Point Guard |
2020-2020 (FA: 2021)",33,1,"$30,500,000","$30,500,000",-
492,"Tim Duncan
Power Forward |
2012-2014 (FA: 2015)",36,3,"$30,361,446","$10,120,482",-
493,"Luke Walton
Small Forward |
2007-2012 (FA: 2013)
Originally signed w/ LAL",27,6,"$30,291,363","$5,048,561",-
494,"Udonis Haslem
Power Forward |
2005-2009 (FA: 2010)",25,5,"$30,250,000","$6,050,000",-
495,"Nazr Mohammed
Center |
2006-2010 (FA: 2011)
Originally signed w/ DET",28,5,"$30,247,000","$6,049,400",-
495,"Vladimir Radmanovic
Small Forward |
2006-2010 (FA: 2011)
Originally signed w/ LAL",25,5,"$30,247,000","$6,049,400",-
497,"Jason Thompson
Power Forward |
2012-2016 (FA: 2017)
Originally signed w/ SAC",25,5,"$30,187,500","$6,037,500",-
498,"Michael Jordan
Shooting Guard |
1996-1996 (FA: 1997)
Originally signed w/ CHI",33,1,"$30,140,000","$30,140,000",-
499,"Jayson Tatum
Small Forward |
2017-2020 (FA: 2021)",18,4,"$30,073,320","$7,518,330",-
500,"Jared Dudley
Small Forward |
2016-2018 (FA: 2019)
Originally signed w/ PHX",30,3,"$30,000,000","$10,000,000",-
500,"Anderson Varejao
Power Forward |
2015-2017 (FA: 2018)
Originally signed w/ CLE",32,3,"$30,000,000","$10,000,000",-
500,"Amir Johnson
Center |
2010-2014 (FA: 2015)
Originally signed w/ TOR",22,5,"$30,000,000","$6,000,000",-
500,"Jeff Foster
Center |
2003-2008 (FA: 2009)",-,6,"$30,000,000","$5,000,000",-
500,"Al Jefferson
Center |
2016-2018 (FA: 2019)",31,3,"$30,000,000","$10,000,000",-
500,"Channing Frye
Power Forward |
2010-2013 (FA: 2014)
Originally signed w/ PHX",27,5,"$30,000,000","$6,000,000",-
500,"Goran Dragic
Point Guard |
2012-2015 (FA: 2016)
Originally signed w/ PHX",26,4,"$30,000,000","$7,500,000",-
500,"Al-Farouq Aminu
Power Forward |
2015-2018 (FA: 2019)
Originally signed w/ POR",24,4,"$30,000,000","$7,500,000",-
500,"Andre Roberson
Shooting Guard |
2017-2019 (FA: 2020)",25,3,"$30,000,000","$10,000,000",-
500,"Andre Iguodala
Small Forward |
2020-2021 (FA: 2022)
Originally signed w/ MEM",36,2,"$30,000,000","$15,000,000",-
500,"Kelly Oubre Jr.
Small Forward |
2019-2020 (FA: 2021)",23,2,"$30,000,000","$15,000,000",-
500,"Jerome James
Center |
0-2009 (FA: 2010)",-1,5,"$30,000,000","$6,000,000",-
500,"Antonio Daniels
Point Guard |
0-2009 (FA: 2010)",-1,5,"$30,000,000","$6,000,000",-
500,"Danny Green
Shooting Guard |
2019-2020 (FA: 2021)",32,2,"$30,000,000","$15,000,000",-
500,"Tomas Satoransky
Shooting Guard |
2019-2021 (FA: 2022)
Originally signed w/ WAS",27,3,"$30,000,000","$10,000,000",-
515,"Cory Joseph
Point Guard |
2015-2018 (FA: 2019)
Originally signed w/ TOR",23,4,"$29,890,000","$7,472,500",-
516,"Josh Howard
Small Forward |
2007-2009 (FA: 2010)
Originally signed w/ DAL",26,3,"$29,835,000","$9,945,000",-
517,"Juwan Howard
Power Forward |
2003-2008 (FA: 2009)
Originally signed w/ ORL",30,5,"$29,500,000","$5,900,000",-
517,"Greg Buckner
Shooting Guard |
0-2010 (FA: 2011)",-1,5,"$29,500,000","$5,900,000",-
519,"Marquis Daniels
Small Forward |
2004-2008 (FA: 2009)
Originally signed w/ DAL",23,5,"$29,418,000","$5,883,600",-
520,"Al-Farouq Aminu
Power Forward |
2019-2021 (FA: 2022)",28,3,"$29,162,700","$9,720,900",-
521,"Clifford Robinson
Power Forward |
1999-2002 (FA: 0)
Originally signed w/ PHX",-,4,"$29,093,125","$7,273,281",-
522,"Mike Miller
Shooting Guard |
2010-2014 (FA: 2015)
Originally signed w/ MIA",30,5,"$29,000,000","$5,800,000",-
522,"Earl Watson
Point Guard |
2005-2009 (FA: 2009)
Originally signed w/ DEN",26,5,"$29,000,000","$5,800,000",-
522,"Jose Calderon
Point Guard |
2013-2016 (FA: 2017)
Originally signed w/ DAL",31,4,"$29,000,000","$7,250,000",-
522,"D.J. Augustin
Point Guard |
2016-2019 (FA: 2020)",28,4,"$29,000,000","$7,250,000",-
522,"Taurean Prince
Small Forward |
2020-2021 (FA: 2022)",25,2,"$29,000,000","$14,500,000",-
527,"Jason Kidd
Point Guard |
1994-2002 (FA: 2003)
Originally signed w/ DAL",20,6,"$28,889,468","$4,814,911",-
528,"George Hill
Point Guard |
2019-2021 (FA: 2022)",33,3,"$28,771,806","$9,590,602",-
529,"Steve Nash
Point Guard |
1999-2004 (FA: 2005)
Originally signed w/ DAL",24,5,"$28,250,000","$5,650,000",-
530,"Delon Wright
Point Guard |
2019-2021 (FA: 2022)
Originally signed w/ MEM",26,3,"$28,050,000","$9,350,000",-
531,"Tayshaun Prince
Small Forward |
2011-2014 (FA: 2015)
Originally signed w/ DET",31,4,"$28,000,000","$7,000,000",-
531,"Boris Diaw
Center |
2014-2017 (FA: 2018)
Originally signed w/ SAS",32,4,"$28,000,000","$7,000,000",-
531,"Taj Gibson
Power Forward |
2017-2018 (FA: 2019)
Originally signed w/ MIN",32,2,"$28,000,000","$14,000,000",-
531,"Toni Kukoc
Small Forward |
2000-2003 (FA: 2004)
Originally signed w/ PHI",31,4,"$28,000,000","$7,000,000",-
535,"Steve Nash
Point Guard |
2012-2014 (FA: 2015)
Originally signed w/ PHX",38,3,"$27,901,500","$9,300,500",-
536,"Stephen Jackson
Small Forward |
2010-2012 (FA: 2013)
Originally signed w/ GSW",31,3,"$27,769,500","$9,256,500",-
537,"J.J. Redick
Shooting Guard |
2013-2016 (FA: 2017)
Originally signed w/ MIL",29,4,"$27,755,000","$6,938,750",-
537,"Kevin Martin
Shooting Guard |
2013-2016 (FA: 2017)
Originally signed w/ MIN",29,4,"$27,755,000","$6,938,750",-
539,"Deandre Ayton
Center |
2018-2020 (FA: 2022)",19,3,"$27,746,280","$9,248,760",-
540,"Lance Thomas
Small Forward |
2016-2019 (FA: 2020)
Originally signed w/ NYK",28,4,"$27,549,950","$6,887,488",-
541,"Rajon Rondo
Point Guard |
2016-2017 (FA: 2018)
Originally signed w/ CHI",30,2,"$27,397,000","$13,698,500",-
542,"Jerami Grant
Small Forward |
2018-2020 (FA: 2021)
Originally signed w/ OKC",24,3,"$27,346,153","$9,115,384",-
543,"Chauncey Billups
Point Guard |
2002-2007 (FA: 2008)",25,5,"$27,275,460","$5,455,092",-
544,"Isaiah Thomas
Point Guard |
2014-2017 (FA: 2018)
Originally signed w/ SAC",25,4,"$27,000,002","$6,750,001",-
545,"Brent Barry
Shooting Guard |
1998-2003 (FA: 2004)
Originally signed w/ CHI",26,6,"$27,000,000","$4,500,000",-
545,"Jerryd Bayless
Point Guard |
2016-2018 (FA: 2019)
Originally signed w/ PHI",27,3,"$27,000,000","$9,000,000",-
545,"Bogdan Bogdanovic
Shooting Guard |
2017-2019 (FA: 2020)",24,3,"$27,000,000","$9,000,000",-
548,"Ben Simmons
Point Guard |
2016-2019 (FA: 0)",19,4,"$26,620,450","$6,655,113",-
549,"J.J. Redick
Shooting Guard |
2019-2020 (FA: 2021)",35,2,"$26,500,000","$13,250,000",-
550,"Tyus Jones
Point Guard |
2019-2021 (FA: 2022)",23,3,"$26,445,300","$8,815,100",-
551,"Paul Millsap
Power Forward |
2009-2012 (FA: 2013)
Originally signed w/ UTH",23,4,"$26,400,000","$6,600,000","$5,600,000"
552,"Rafer Alston
Point Guard |
2004-2009 (FA: 2010)
Originally signed w/ TOR",27,6,"$26,250,000","$4,375,000",-
553,"Carl Landry
Power Forward |
2013-2016 (FA: 2017)
Originally signed w/ SAC",29,4,"$26,000,000","$6,500,000",-
553,"Andrew Nicholson
Power Forward |
2016-2019 (FA: 2020)
Originally signed w/ WAS",26,4,"$26,000,000","$6,500,000",-
553,"Justise Winslow
Small Forward |
2019-2020 (FA: 2022)
Originally signed w/ MIA",22,2,"$26,000,000","$13,000,000",-
553,"Trenton Hassell
Small Forward |
0-2009 (FA: 2010)",-1,6,"$26,000,000","$4,333,333",-
557,"Karl-Anthony Towns
Center |
2015-2018 (FA: 0)",19,4,"$25,720,035","$6,430,009",-
558,"Glen Davis
Power Forward |
2011-2014 (FA: 2015)
Originally signed w/ BOS",25,4,"$25,700,000","$6,425,000",-
558,"Michael Jordan
Shooting Guard |
1988-1995 (FA: 0)
Originally signed w/ CHI",25,8,"$25,700,000","$3,212,500",-
560,"John Salmons
Small Forward |
2006-2010 (FA: 2010)
Originally signed w/ SAC",26,5,"$25,520,000","$5,104,000",-
561,"Rodney Stuckey
Point Guard |
2011-2013 (FA: 2014)
Originally signed w/ DET",25,3,"$25,500,000","$8,500,000",-
562,"Jason Kidd
Point Guard |
2000-2002 (FA: 2003)
Originally signed w/ PHX",26,3,"$25,392,500","$8,464,167",-
563,"Nazr Mohammed
Center |
2001-2005 (FA: 2006)
Originally signed w/ ATL",23,5,"$25,275,000","$5,055,000",-
564,"Jameer Nelson
Point Guard |
2012-2013 (FA: 2014)
Originally signed w/ ORL",30,3,"$25,200,000","$8,400,000",-
564,"Jarrett Jack
Point Guard |
2013-2016 (FA: 2017)
Originally signed w/ CLE",29,4,"$25,200,000","$6,300,000",-
566,"Omer Asik
Center |
2012-2014 (FA: 2015)
Originally signed w/ HOU",26,3,"$25,123,938","$8,374,646",-
566,"Jeremy Lin
Point Guard |
2012-2014 (FA: 2015)
Originally signed w/ HOU",23,3,"$25,123,938","$8,374,646",-
568,"Jason Kidd
Point Guard |
2009-2011 (FA: 2012)
Originally signed w/ DAL",36,3,"$25,100,000","$8,366,667",-
569,"Monta Ellis
Shooting Guard |
2013-2015 (FA: 2016)
Originally signed w/ DAL",27,3,"$25,080,000","$8,360,000",-
570,"James Posey
Power Forward |
2008-2011 (FA: 2012)
Originally signed w/ NOH",0,4,"$25,000,000","$6,250,000",-
570,"Dirk Nowitzki
Power Forward |
2014-2016 (FA: 2017)",36,3,"$25,000,000","$8,333,333",-
570,"Dirk Nowitzki
Power Forward |
2016-2016 (FA: 2018)",38,1,"$25,000,000","$25,000,000",-
570,"Arron Afflalo
Shooting Guard |
2016-2017 (FA: 2018)
Originally signed w/ SAC",30,2,"$25,000,000","$12,500,000",-
570,"Louis Williams
Shooting Guard |
2008-2011 (FA: 2012)
Originally signed w/ PHI",21,5,"$25,000,000","$5,000,000",-
570,"C.J. Miles
Small Forward |
2017-2019 (FA: 2020)
Originally signed w/ IND",30,3,"$25,000,000","$8,333,333",-
570,"Brendan Haywood
Center |
2005-2009 (FA: 2010)
Originally signed w/ WAS",25,5,"$25,000,000","$5,000,000",-
570,"Steve Kerr
Coach |
2015-2019 (FA: 0)",49,5,"$25,000,000","$5,000,000",-
570,"Derek Fisher (Coach)
Coach |
2014-2018 (FA: 0)",-,5,"$25,000,000","$5,000,000",-
570,"Magic Johnson
Point Guard |
1984-2009 (FA: 0)",24,25,"$25,000,000","$1,000,000",-
570,"Speedy Claxton
Point Guard |
0-2009 (FA: 2010)",-1,4,"$25,000,000","$6,250,000",-
570,"Matt Harpring
Small Forward |
0-2009 (FA: 2010)",-1,4,"$25,000,000","$6,250,000",-
570,"Trevor Ariza
Small Forward |
2019-2020 (FA: 2021)
Originally signed w/ SAC",34,2,"$25,000,000","$12,500,000",-
570,"Thomas Bryant
Center |
2019-2021 (FA: 2022)",21,3,"$25,000,000","$8,333,333",-
570,"Luke Walton
Coach |
2016-2020 (FA: 0)
Originally signed w/ LAL",36,5,"$25,000,000","$5,000,000",-
585,"Avery Bradley
Shooting Guard |
2018-2019 (FA: 2020)
Originally signed w/ LAC",27,2,"$24,960,000","$12,480,000",-
586,"Kwame Brown
Center |
2005-2007 (FA: 2008)
Originally signed w/ WAS",22,3,"$24,862,500","$8,287,500",-
587,"Andrew Wiggins
Small Forward |
2014-2017 (FA: 2018)
Originally signed w/ CLE",18,4,"$24,850,243","$6,212,561",-
588,"Andrew Bynum
Center |
2013-2013 (FA: 2013)
Originally signed w/ CLE",25,2,"$24,790,000","$12,395,000",-
589,"Toni Kukoc
Small Forward |
1994-1999 (FA: 2000)
Originally signed w/ CHI",25,6,"$24,450,000","$4,075,000",-
590,"Kurt Thomas
Power Forward |
2000-2004 (FA: 0)",27,4,"$24,275,750","$6,068,938",-
591,"Jared Jeffries
Power Forward |
2006-2010 (FA: 2011)
Originally signed w/ NYK",24,5,"$24,197,200","$4,839,440","$6,049,000"
592,"John Wall
Point Guard |
2010-2013 (FA: 0)",19,4,"$24,050,164","$6,012,541",-
593,"Al Harrington
Power Forward |
2002-2005 (FA: 2006)
Originally signed w/ IND",21,4,"$24,035,000","$6,008,750",-
594,"Jermaine O'Neal
Center |
1999-2002 (FA: 2003)
Originally signed w/ POR",20,4,"$24,010,000","$6,002,500",-
595,"Jason Richardson
Shooting Guard |
2011-2014 (FA: 2015)
Originally signed w/ ORL",30,4,"$24,000,000","$6,000,000",-
595,"Juwan Howard
Power Forward |
1994-1999 (FA: 2000)
Originally signed w/ WAS",21,6,"$24,000,000","$4,000,000",-
595,"Eduardo Najera
Power Forward |
2002-2007 (FA: 2008)
Originally signed w/ DAL",26,6,"$24,000,000","$4,000,000",-
595,"Amir Johnson
Center |
2015-2016 (FA: 2017)
Originally signed w/ BOS",28,2,"$24,000,000","$12,000,000",-
595,"Zach Randolph
Power Forward |
2017-2018 (FA: 2019)
Originally signed w/ SAC",35,2,"$24,000,000","$12,000,000",-
595,"Louis Williams
Shooting Guard |
2018-2020 (FA: 2021)",31,3,"$24,000,000","$8,000,000",-
595,"Kris Humphries
Power Forward |
2012-2013 (FA: 2014)
Originally signed w/ BKN",27,2,"$24,000,000","$12,000,000",-
595,"Jason Kapono
Small Forward |
2007-2010 (FA: 2011)
Originally signed w/ TOR",26,4,"$24,000,000","$6,000,000",-
595,"Kyle Korver
Shooting Guard |
2013-2016 (FA: 2017)
Originally signed w/ ATL",32,4,"$24,000,000","$6,000,000",-
595,"Caron Butler
Small Forward |
2011-2013 (FA: 2014)
Originally signed w/ LAC",31,3,"$24,000,000","$8,000,000",-
595,"O.J. Mayo
Shooting Guard |
2013-2015 (FA: 2016)",25,3,"$24,000,000","$8,000,000",-
595,"Brandon Jennings
Point Guard |
2013-2015 (FA: 2016)",23,3,"$24,000,000","$8,000,000",-
595,"Garrett Temple
Shooting Guard |
2016-2018 (FA: 2019)
Originally signed w/ SAC",30,3,"$24,000,000","$8,000,000",-
595,"Billy Donovan
Coach |
2020-2023 (FA: 2024)",0,4,"$24,000,000","$6,000,000",-
609,"Brandon Ingram
Small Forward |
2016-2019 (FA: 2020)
Originally signed w/ LAL",18,4,"$23,823,685","$5,955,921",-
610,"Raja Bell
Shooting Guard |
2005-2009 (FA: 2010)
Originally signed w/ PHX",28,5,"$23,750,000","$4,750,000",-
611,"Shaun Livingston
Point Guard |
2017-2019 (FA: 2020)",31,3,"$23,692,308","$7,897,436",-
612,"Jason Collins
Center |
2005-2008 (FA: 2009)
Originally signed w/ NJN",17,4,"$23,600,000","$5,900,000",-
613,"Kyle Lowry
Point Guard |
2010-2013 (FA: 2014)
Originally signed w/ HOU",23,4,"$23,460,000","$5,865,000",-
614,"Corey Brewer
Shooting Guard |
2015-2017 (FA: 2018)
Originally signed w/ HOU",29,3,"$23,420,913","$7,806,971",-
615,"Matt Carroll
Shooting Guard |
2007-2011 (FA: 2012)
Originally signed w/ CHA",26,5,"$23,400,000","$4,680,000",-
615,"Mike James
Point Guard |
0-2009 (FA: 2010)
Originally signed w/ WAS",-1976,4,"$23,400,000","$5,850,000",-
617,"Andray Blatche
Center |
2012-2012 (FA: 2012)
Originally signed w/ WAS",25,3,"$23,384,762","$7,794,921",-
618,"Blake Griffin
Power Forward |
2009-2012 (FA: 0)
Originally signed w/ LAC",19,4,"$23,298,682","$5,824,671",-
619,"Drew Gooden
Power Forward |
2006-2008 (FA: 2008)
Originally signed w/ CLE",24,3,"$23,250,001","$7,750,000",-
620,"Francisco Garcia
Shooting Guard |
2009-2012 (FA: 2014)
Originally signed w/ SAC",27,4,"$23,200,000","$5,800,000",-
621,"Kyrie Irving
Point Guard |
2011-2014 (FA: 0)
Originally signed w/ CLE",18,4,"$23,198,010","$5,799,503",-
621,"Anthony Davis
Power Forward |
2012-2015 (FA: 0)
Originally signed w/ NOH",18,4,"$23,198,010","$5,799,503",-
623,"Patrick Beverley
Point Guard |
2015-2018 (FA: 2019)
Originally signed w/ HOU",26,4,"$23,027,026","$5,756,757",-
624,"D'Angelo Russell
Point Guard |
2015-2018 (FA: 2019)
Originally signed w/ LAL",18,4,"$23,017,978","$5,754,495",-
625,"J.J. Redick
Shooting Guard |
2017-2017 (FA: 2018)
Originally signed w/ PHI",33,1,"$23,000,000","$23,000,000",-
625,"Reggie Evans
Power Forward |
2006-2010 (FA: 2011)
Originally signed w/ DEN",26,5,"$23,000,000","$4,600,000",-
625,"Darrell Arthur
Power Forward |
2016-2018 (FA: 2019)
Originally signed w/ DEN",28,3,"$23,000,000","$7,666,667",-
625,"Samardo Samuels
Center |
2010-2012 (FA: 2012)",20,3,"$23,000,000","$7,666,667",-
625,"Morris Peterson
Point Guard |
0-2010 (FA: 2011)",-1,4,"$23,000,000","$5,750,000",-
625,"Darius Songaila
Power Forward |
0-2010 (FA: 2011)",-1,5,"$23,000,000","$4,600,000",-
631,"DeAndre Jordan
Center |
2018-2018 (FA: 2019)
Originally signed w/ DAL",29,1,"$22,897,200","$22,897,200",-
632,"Josh McRoberts
Power Forward |
2014-2017 (FA: 2018)
Originally signed w/ MIA",27,4,"$22,652,350","$5,663,088",-
632,"Spencer Hawes
Power Forward |
2014-2017 (FA: 2018)
Originally signed w/ LAC",26,4,"$22,652,350","$5,663,088",-
634,"James Posey
Power Forward |
2003-2006 (FA: 2007)
Originally signed w/ MEM",-,4,"$22,618,200","$5,654,550",-
635,"Alonzo Mourning
Center |
2003-2006 (FA: 2007)
Originally signed w/ NJN",32,4,"$22,600,000","$5,650,000",-
636,"Antonio McDyess
Power Forward |
2004-2007 (FA: 0)
Originally signed w/ DET",29,4,"$22,553,800","$5,638,450",-
637,"Derrick Rose
Point Guard |
2008-2011 (FA: 0)
Originally signed w/ CHI",19,4,"$22,547,148","$5,636,787",-
638,"Kurt Thomas
Power Forward |
2005-2007 (FA: 2008)",32,3,"$22,532,732","$7,510,911",-
639,"Jason Terry
Shooting Guard |
2003-2005 (FA: 2006)
Originally signed w/ ATL",25,3,"$22,500,000","$7,500,000",-
639,"Chucky Atkins
Point Guard |
2000-2005 (FA: 0)
Originally signed w/ ORL",25,5,"$22,500,000","$4,500,000",-
641,"Chuck Hayes
Power Forward |
2011-2014 (FA: 2015)
Originally signed w/ SAC",28,4,"$22,417,500","$5,604,375",-
642,"Pau Gasol
Center |
2014-2016 (FA: 2017)
Originally signed w/ CHI",34,3,"$22,346,280","$7,448,760",-
643,"Jonathan Isaac
Power Forward |
2017-2020 (FA: 2021)",19,4,"$22,324,406","$5,581,102",-
644,"Luka Doncic
Point Guard |
2018-2020 (FA: 2022)",18,3,"$22,293,360","$7,431,120",-
645,"Jabari Parker
Power Forward |
2014-2016 (FA: 2018)
Originally signed w/ MIL",18,3,"$22,239,712","$7,413,237",-
646,"Kyle Korver
Shooting Guard |
2017-2019 (FA: 2020)
Originally signed w/ CLE",36,3,"$22,060,000","$7,353,333",-
647,"Steve Nash
Point Guard |
2010-2011 (FA: 2012)
Originally signed w/ PHX",35,2,"$22,000,000","$11,000,000",-
647,"Brad Stevens
Coach |
2013-2018 (FA: 0)",36,6,"$22,000,000","$3,666,667",-
647,"Doug McDermott
Small Forward |
2018-2020 (FA: 2021)",26,3,"$22,000,000","$7,333,333",-
650,"Kyle Korver
Shooting Guard |
2005-2009 (FA: 2010)
Originally signed w/ PHI",23,5,"$21,993,999","$4,398,800",-
651,"Martell Webster
Small Forward |
2013-2016 (FA: 2017)
Originally signed w/ WAS",26,4,"$21,990,500","$5,497,625",-
652,"Cole Aldrich
Center |
2016-2018 (FA: 2019)
Originally signed w/ MIN",27,3,"$21,900,000","$7,300,000",-
653,"Andre Miller
Point Guard |
2009-2011 (FA: 2012)
Originally signed w/ DEN",33,3,"$21,807,792","$7,269,264",-
654,"Greg Oden
Center |
2007-2010 (FA: 2011)
Originally signed w/ POR",18,4,"$21,795,444","$5,448,861",-
655,"Evan Turner
Small Forward |
2010-2013 (FA: 2014)
Originally signed w/ PHI",21,4,"$21,523,507","$5,380,877",-
656,"Joe Johnson
Shooting Guard |
2016-2017 (FA: 2018)
Originally signed w/ UTH",35,2,"$21,505,000","$10,752,500",-
657,"Victor Oladipo
Shooting Guard |
2013-2016 (FA: 0)
Originally signed w/ ORL",20,4,"$21,487,440","$5,371,860",-
658,"Jaylen Brown
Shooting Guard |
2016-2019 (FA: 0)",19,4,"$21,404,269","$5,351,067",-
659,"Jamal Crawford
Shooting Guard |
2012-2015 (FA: 2016)
Originally signed w/ LAC",32,4,"$21,350,000","$5,337,500",-
659,"Courtney Lee
Shooting Guard |
2012-2015 (FA: 2016)
Originally signed w/ HOU",26,4,"$21,350,000","$5,337,500",-
661,"Nick Young
Shooting Guard |
2014-2017 (FA: 2018)
Originally signed w/ LAL",29,4,"$21,326,174","$5,331,544",-
662,"Marcus Banks
Shooting Guard |
2006-2010 (FA: 2011)",24,5,"$21,300,000","$4,260,000",-
663,"Jared Dudley
Small Forward |
2011-2015 (FA: 2016)
Originally signed w/ PHX",25,5,"$21,250,000","$4,250,000",-
664,"Mickael Pietrus
Small Forward |
2008-2011 (FA: 2012)
Originally signed w/ ORL",26,4,"$21,200,000","$5,300,000",-
665,"Andrea Bargnani
Center |
2006-2009 (FA: 0)
Originally signed w/ TOR",20,4,"$21,044,011","$5,261,003",-
666,"Darko Milicic
Power Forward |
2007-2009 (FA: 2010)
Originally signed w/ MEM",21,3,"$21,020,000","$7,006,667",-
667,"Daniel Gibson
Shooting Guard |
2008-2012 (FA: 2013)",22,5,"$21,000,000","$4,200,000",-
667,"Rodney Stuckey
Point Guard |
2015-2017 (FA: 2018)",28,3,"$21,000,000","$7,000,000",-
667,"Louis Williams
Shooting Guard |
2015-2017 (FA: 2018)
Originally signed w/ LAL",28,3,"$21,000,000","$7,000,000",-
667,"Ersan Ilyasova
Power Forward |
2018-2020 (FA: 2021)",31,3,"$21,000,000","$7,000,000",-
667,"Bojan Bogdanovic
Small Forward |
2017-2018 (FA: 2019)
Originally signed w/ IND",28,2,"$21,000,000","$10,500,000",-
667,"Jeremy Lamb
Shooting Guard |
2016-2018 (FA: 2019)
Originally signed w/ CHA",23,3,"$21,000,000","$7,000,000",-
667,"Langston Galloway
Shooting Guard |
2017-2019 (FA: 2020)",25,3,"$21,000,000","$7,000,000",-
667,"Boban Marjanovic
Center |
2016-2018 (FA: 2019)
Originally signed w/ DET",27,3,"$21,000,000","$7,000,000",-
667,"Ivica Zubac
Center |
2019-2021 (FA: 2023)",22,3,"$21,000,000","$7,000,000",-
676,"Mehmet Okur
Center |
2010-2011 (FA: 2012)
Originally signed w/ UTH",-,2,"$20,800,000","$10,400,000",-
677,"Michael Kidd-Gilchrist
Small Forward |
2012-2015 (FA: 2016)
Originally signed w/ CHA",18,4,"$20,760,923","$5,190,231",-
678,"DeMarre Carroll
Small Forward |
2019-2021 (FA: 2022)
Originally signed w/ BKN",32,3,"$20,650,000","$6,883,333",-
679,"Andray Blatche
Center |
2007-2011 (FA: 2012)
Originally signed w/ WAS",20,5,"$20,551,752","$4,110,350",-
680,"Nemanja Bjelica
Power Forward |
2018-2020 (FA: 2021)",30,3,"$20,475,000","$6,825,000",-
681,"Lauri Markkanen
Power Forward |
2017-2020 (FA: 2021)",19,4,"$20,389,668","$5,097,417",-
682,"Udonis Haslem
Power Forward |
2010-2013 (FA: 2014)",30,5,"$20,300,000","$4,060,000",-
683,"Andrew Bogut
Center |
2005-2008 (FA: 0)
Originally signed w/ MIL",20,4,"$20,292,310","$5,073,078",-
684,"Alexis Ajinca
Center |
2015-2018 (FA: 2019)
Originally signed w/ NOP",26,4,"$20,200,000","$5,050,000",-
685,"Michael Beasley
Small Forward |
2008-2011 (FA: 2012)
Originally signed w/ MIN",18,4,"$20,178,147","$5,044,537",-
686,"Martell Webster
Small Forward |
2009-2011 (FA: 2012)
Originally signed w/ MIN",22,4,"$20,121,000","$5,030,250",-
687,"Jaren Jackson Jr.
Power Forward |
2018-2020 (FA: 2022)",18,3,"$20,099,880","$6,699,960",-
688,"Zion Williamson
Power Forward |
2019-2020 (FA: 2023)",18,2,"$20,002,920","$10,001,460",-
689,"Tony Allen
Shooting Guard |
2013-2016 (FA: 2017)
Originally signed w/ MEM",31,4,"$20,000,001","$5,000,000",-
690,"Nene Hilario
Center |
2019-2020 (FA: 2021)
Originally signed w/ HOU",36,2,"$20,000,000","$10,000,000",-
690,"Ray Allen
Shooting Guard |
2010-2011 (FA: 2012)
Originally signed w/ BOS",34,2,"$20,000,000","$10,000,000",-
690,"Jason Maxiell
Power Forward |
2009-2012 (FA: 2013)",25,4,"$20,000,000","$5,000,000",-
690,"Dwyane Wade
Shooting Guard |
2015-2015 (FA: 2016)",32,1,"$20,000,000","$20,000,000",-
690,"David West
Power Forward |
2011-2012 (FA: 2013)
Originally signed w/ IND",31,2,"$20,000,000","$10,000,000",-
690,"Zach Randolph
Power Forward |
2015-2016 (FA: 2017)
Originally signed w/ MEM",32,2,"$20,000,000","$10,000,000",-
690,"Jarrett Jack
Point Guard |
2009-2012 (FA: 2013)
Originally signed w/ TOR",25,4,"$20,000,000","$5,000,000","$3,500,000"
690,"Darren Collison
Point Guard |
2017-2018 (FA: 2019)",29,2,"$20,000,000","$10,000,000",-
690,"Ed Davis
Power Forward |
2015-2017 (FA: 2018)
Originally signed w/ POR",26,3,"$20,000,000","$6,666,667",-
690,"Marcus Morris Sr.
Power Forward |
2015-2018 (FA: 2019)
Originally signed w/ PHX",25,4,"$20,000,000","$5,000,000",-
690,"David Blatt
Coach |
2014-2017 (FA: 0)",-,4,"$20,000,000","$5,000,000",-
